uri,label_timestamp,is_political
2061154562212282461,2026_06_01-23:57:29,True
2061565913099350460,2026_06_01-23:57:29,True
2061546103645089984,2026_06_01-23:57:29,True
2061495233393631526,2026_06_01-23:57:29,True
2061492642681381044,2026_06_01-23:57:29,True
2061481707698569273,2026_06_01-23:57:29,True
2061480093810385341,2026_06_01-23:57:29,True
2061477875824415086,2026_06_01-23:57:29,True
2061457072194023903,2026_06_01-23:57:29,True
2061443583098380467,2026_06_01-23:57:29,True
2061442588457021813,2026_06_01-23:57:29,True
2061424256056205681,2026_06_01-23:57:29,True
2061391771846766658,2026_06_01-23:57:29,True
2061387891222151214,2026_06_01-23:57:29,True
2061385924026474977,2026_06_01-23:57:29,True
2061357606137209141,2026_06_01-23:57:29,True
2061353200330965474,2026_06_01-23:57:29,True
2061334934438936622,2026_06_01-23:57:29,True
2061329958572609900,2026_06_01-23:57:29,True
2061302909036581139,2026_06_01-23:57:29,True
2061301776519766482,2026_06_01-23:57:29,True
2061269120423809038,2026_06_01-23:57:29,True
2061254868929761380,2026_06_01-23:57:29,True
2061253796026785808,2026_06_01-23:57:29,True
2061232250411266359,2026_06_01-23:57:29,True
2061221208167788772,2026_06_01-23:57:29,True
2061214671701692785,2026_06_01-23:57:29,True
2061210926871900652,2026_06_01-23:57:29,True
2061195551886979309,2026_06_01-23:57:29,True
2061164543263351143,2026_06_01-23:57:29,True
2061163794185720192,2026_06_01-23:57:29,True
2061150283183411535,2026_06_01-23:57:29,True
2061143217253253575,2026_06_01-23:57:29,True
2061139702665891901,2026_06_01-23:57:29,True
2061133134976938150,2026_06_01-23:57:29,True
2061127231439557109,2026_06_01-23:57:29,True
2061115924741255433,2026_06_01-23:57:29,True
2061115780452815315,2026_06_01-23:57:29,True
2061115777739026686,2026_06_01-23:57:29,True
2061115526487605402,2026_06_01-23:57:29,True
2061113551452819471,2026_06_01-23:57:29,True
2061112774646812749,2026_06_01-23:57:29,True
2061112113662444015,2026_06_01-23:57:29,True
2061107728102101435,2026_06_01-23:57:29,True
2061089346971742220,2026_06_01-23:57:29,True
2061074026391277853,2026_06_01-23:57:29,True
2061012088546562227,2026_06_01-23:57:29,True
2061010810743165241,2026_06_01-23:57:29,True
2061010064039727345,2026_06_01-23:57:29,True
2061008189370327263,2026_06_01-23:57:29,True
2060978300919439533,2026_06_01-23:57:29,True
2060961974549430285,2026_06_01-23:57:29,True
2060932132063875091,2026_06_01-23:57:29,True
2060921492376846497,2026_06_01-23:57:29,True
2060909853204177112,2026_06_01-23:57:29,True
2060905048130134101,2026_06_01-23:57:29,True
2060903378792714627,2026_06_01-23:57:29,True
2060886495301652522,2026_06_01-23:57:29,True
2060848806988787981,2026_06_01-23:57:29,True
2060839645907206567,2026_06_01-23:57:29,True
2060833422642208855,2026_06_01-23:57:29,True
2060808766493491355,2026_06_01-23:57:29,True
2060801274560328155,2026_06_01-23:57:29,True
2060795714293133484,2026_06_01-23:57:29,True
2060792403477332430,2026_06_01-23:57:29,True
2060776881788699041,2026_06_01-23:57:29,True
2060774293693473160,2026_06_01-23:57:29,True
2060771866491719962,2026_06_01-23:57:29,True
2060765646007222490,2026_06_01-23:57:29,True
2060726990697791579,2026_06_01-23:57:29,True
2060720357317783947,2026_06_01-23:57:29,True
2060717033612878133,2026_06_01-23:57:29,True
2060709044692955602,2026_06_01-23:57:29,True
2060701792938148140,2026_06_01-23:57:29,True
2060685612911300691,2026_06_01-23:57:29,True
2060685612911300691,2026_06_01-23:57:29,True
2060685182957478260,2026_06_01-23:57:29,True
2060673958442160524,2026_06_01-23:57:29,True
2060634509184217565,2026_06_01-23:57:29,True
2060603760460628238,2026_06_01-23:57:29,True
2060603087622971444,2026_06_01-23:57:29,True
2060547934866014362,2026_06_01-23:57:29,True
2060518914325688772,2026_06_01-23:57:29,True
2060504224446689370,2026_06_01-23:57:29,True
2060504061951070641,2026_06_01-23:57:29,True
2060503933785936264,2026_06_01-23:57:29,True
2060488905196011658,2026_06_01-23:57:29,True
2060484276056182924,2026_06_01-23:57:29,True
2060481496536776773,2026_06_01-23:57:29,True
2060476865307922506,2026_06_01-23:57:29,True
2060468977415987398,2026_06_01-23:57:29,True
2060464677365125427,2026_06_01-23:57:29,True
2060449156108300532,2026_06_01-23:57:29,True
2060438539129717098,2026_06_01-23:57:29,True
2060411198365934041,2026_06_01-23:57:29,True
2060404346890653760,2026_06_01-23:57:29,True
2060395555617202521,2026_06_01-23:57:29,True
2060381169095786807,2026_06_01-23:57:29,True
2060375319790682587,2026_06_01-23:57:29,True
2060358948683706564,2026_06_01-23:57:29,True
2060350430517870650,2026_06_01-23:57:29,True
2060336529961111877,2026_06_01-23:57:29,True
2060328382340997501,2026_06_01-23:57:29,True
2060325359070134599,2026_06_01-23:57:29,True
2060318885463679283,2026_06_01-23:57:29,True
2060310251245805818,2026_06_01-23:57:29,True
2060286044260466947,2026_06_01-23:57:29,True
2060270181042229632,2026_06_01-23:57:29,True
2060253563335373209,2026_06_01-23:57:29,True
2060215334666141877,2026_06_01-23:57:29,True
2060206610585141461,2026_06_01-23:57:29,True
2060175505748275540,2026_06_01-23:57:29,True
2060153841283379703,2026_06_01-23:57:29,True
2060152111946703043,2026_06_01-23:57:29,True
2060149182380311005,2026_06_01-23:57:29,True
2060148863575396630,2026_06_01-23:57:29,True
2060146600261869908,2026_06_01-23:57:29,True
2060141705198997810,2026_06_01-23:57:29,True
2060141621442687170,2026_06_01-23:57:29,True
2060135044480684474,2026_06_01-23:57:29,True
2060130529450885423,2026_06_01-23:57:29,True
2060129681530142910,2026_06_01-23:57:29,True
2060128910751187135,2026_06_01-23:57:29,True
2060128076852609168,2026_06_01-23:57:29,True
2060123385288339743,2026_06_01-23:57:29,True
2060120937006006692,2026_06_01-23:57:29,True
2060119157950091755,2026_06_01-23:57:29,False
2060099363679187171,2026_06_01-23:57:29,True
2060086663468970430,2026_06_01-23:57:29,True
2060076222646796400,2026_06_01-23:57:29,True
2060061311958962368,2026_06_01-23:57:29,True
2060058664455504290,2026_06_01-23:57:29,True
2060043682108096577,2026_06_01-23:57:29,True
2060030270795816976,2026_06_01-23:57:29,True
2060025304928641142,2026_06_01-23:57:29,True
2060025188922642819,2026_06_01-23:57:29,True
2060024608649044037,2026_06_01-23:57:29,True
2060022099960381874,2026_06_01-23:57:29,True
2060020551511384220,2026_06_01-23:57:29,True
2060018723986031018,2026_06_01-23:57:29,True
2060018266064470381,2026_06_01-23:57:29,True
2060017135133344009,2026_06_01-23:57:29,True
2060011824716620019,2026_06_01-23:57:29,True
2060002149996601761,2026_06_01-23:57:29,True
2059974784277241978,2026_06_01-23:57:29,True
2059956378907680899,2026_06_01-23:57:29,True
2059926841503428754,2026_06_01-23:57:29,True
2059914563424756080,2026_06_01-23:57:29,True
2059881022460682593,2026_06_01-23:57:29,True
2059848531372892458,2026_06_01-23:57:29,True
2059791652609577184,2026_06_01-23:57:29,True
2059791652609577184,2026_06_01-23:57:29,True
2061595037041864820,2026_06_01-23:57:29,True
2061594620421882234,2026_06_01-23:57:29,False
2061593849730896142,2026_06_01-23:57:29,False
2061592751410708617,2026_06_01-23:57:29,False
2061592368281948531,2026_06_01-23:57:29,False
2061591838633447737,2026_06_01-23:57:29,False
2061591350697443637,2026_06_01-23:57:29,False
2061591257026269324,2026_06_01-23:57:29,False
2061591147789586812,2026_06_01-23:57:29,False
2061591121005003172,2026_06_01-23:57:29,True
2061590026098761729,2026_06_01-23:57:29,False
2061589742152568854,2026_06_01-23:57:29,False
2061588663750864902,2026_06_01-23:57:29,True
2061588489905258644,2026_06_01-23:57:29,True
2061587543284416901,2026_06_01-23:57:29,False
2061587070066274338,2026_06_01-23:57:29,True
2061586631220511024,2026_06_01-23:57:29,False
2061586090331435298,2026_06_01-23:57:29,False
2061586079543644459,2026_06_01-23:57:29,False
2061585758516072688,2026_06_01-23:57:29,True
2061585717579399270,2026_06_01-23:57:29,True
2061585262791078153,2026_06_01-23:57:29,False
2061585074697728253,2026_06_01-23:57:29,False
2061584915859173814,2026_06_01-23:57:29,False
2061584806194880592,2026_06_01-23:57:29,False
2061583692640686146,2026_06_01-23:57:29,True
2061583610709258384,2026_06_01-23:57:29,False
2061583384665584098,2026_06_01-23:57:29,True
2061583050249527730,2026_06_01-23:57:29,True
2061582042010120276,2026_06_01-23:57:29,True
2061581397265907727,2026_06_01-23:57:29,False
2061580460405506294,2026_06_01-23:57:29,False
2061579243629269289,2026_06_01-23:57:29,False
2061579034044039364,2026_06_01-23:57:29,False
2061578853194064309,2026_06_01-23:57:29,False
2061578743894647194,2026_06_01-23:57:29,False
2061578591834435798,2026_06_01-23:57:29,True
2061578248698445888,2026_06_01-23:57:29,False
2061577777787060716,2026_06_01-23:57:29,True
2061577362416833019,2026_06_01-23:57:29,True
2061576581479371166,2026_06_01-23:57:29,False
2061575942057660693,2026_06_01-23:57:29,False
2061575819747578095,2026_06_01-23:57:29,True
2061575617187811570,2026_06_01-23:57:29,False
2061575444927750483,2026_06_01-23:57:29,False
2061575284097245300,2026_06_01-23:57:29,False
2061575273079099514,2026_06_01-23:57:29,False
2061574986221949026,2026_06_01-23:57:29,True
2061574421882777623,2026_06_01-23:57:29,True
2061573958244131202,2026_06_01-23:57:29,False
2061573868578341029,2026_06_01-23:57:29,False
2061573688168767958,2026_06_01-23:57:29,False
2061573598486344140,2026_06_01-23:57:29,True
2061573519587373178,2026_06_01-23:57:29,False
2061573284487995685,2026_06_01-23:57:29,False
2061573244574953945,2026_06_01-23:57:29,False
2061573191320179042,2026_06_01-23:57:29,True
2061573113310073135,2026_06_01-23:57:29,False
2061573103797375202,2026_06_01-23:57:29,False
2061572583040979209,2026_06_01-23:57:29,False
2061586366090051736,2026_06_01-23:57:29,True
2061583437580927018,2026_06_01-23:57:29,True
2061580920998772762,2026_06_01-23:57:29,True
2061578267455356977,2026_06_01-23:57:29,True
2061593310905467040,2026_06_01-23:57:29,True
2061787142754582915,2026_06_02-14:01:38,True
2061677891432104252,2026_06_02-14:01:38,True
2061627890631053601,2026_06_02-14:01:38,True
2061618628219355559,2026_06_02-14:01:38,True
2061614846186062114,2026_06_02-14:01:38,True
2061605868894908929,2026_06_02-14:01:38,True
2061599476733661536,2026_06_02-14:01:38,True
2061598669804023813,2026_06_02-14:01:38,True
2061596969961697390,2026_06_02-14:01:38,True
2060194474039677073,2026_06_02-14:01:38,True
2060188646091743524,2026_06_02-14:01:38,True
2060167831614836865,2026_06_02-14:01:38,True
2060153994857623569,2026_06_02-14:01:38,True
2060145571181035996,2026_06_02-14:01:38,True
2060138385306689823,2026_06_02-14:01:38,True
2060131887486517613,2026_06_02-14:01:38,True
2060123857302990963,2026_06_02-14:01:38,True
2060121579900543325,2026_06_02-14:01:38,True
2060116990094667871,2026_06_02-14:01:38,True
2060106071528890617,2026_06_02-14:01:38,True
2060099941998244058,2026_06_02-14:01:38,True
2060099749299073327,2026_06_02-14:01:38,True
2060098433269322052,2026_06_02-14:01:38,True
2060090964316962864,2026_06_02-14:01:38,True
2060082373648175115,2026_06_02-14:01:38,True
2060076759454814337,2026_06_02-14:01:38,True
2060076341555605979,2026_06_02-14:01:38,True
2060075141153890324,2026_06_02-14:01:38,True
2060071996633805203,2026_06_02-14:01:38,True
2060070589088387347,2026_06_02-14:01:38,True
2060059538322227545,2026_06_02-14:01:38,True
2060059167235432628,2026_06_02-14:01:38,True
2060053820923654237,2026_06_02-14:01:38,True
2060047584022946076,2026_06_02-14:01:38,True
2060036181375762790,2026_06_02-14:01:38,True
2060035046774370480,2026_06_02-14:01:38,True
2060018983630246093,2026_06_02-14:01:38,True
2060017768708079630,2026_06_02-14:01:38,True
2060013670852440202,2026_06_02-14:01:38,True
2060013075667796070,2026_06_02-14:01:38,True
2060001111788949968,2026_06_02-14:01:38,True
2059999144107024644,2026_06_02-14:01:38,True
2059993798336192558,2026_06_02-14:01:38,True
2059990171894812869,2026_06_02-14:01:38,True
2059987609804271684,2026_06_02-14:01:38,True
2059983048335040714,2026_06_02-14:01:38,True
2059973313678692661,2026_06_02-14:01:38,True
2059969820343537763,2026_06_02-14:01:38,True
2059969086625337725,2026_06_02-14:01:38,True
2059968601491161275,2026_06_02-14:01:38,True
2059960054497907123,2026_06_02-14:01:38,True
2059951441423269913,2026_06_02-14:01:38,True
2059951411949912289,2026_06_02-14:01:38,True
2059928357957976335,2026_06_02-14:01:38,True
2059926426158051647,2026_06_02-14:01:38,True
2059886852858138869,2026_06_02-14:01:38,True
2059886672616325263,2026_06_02-14:01:38,True
2059852379067916547,2026_06_02-14:01:38,True
2059840943918858312,2026_06_02-14:01:38,True
2059840193700540575,2026_06_02-14:01:38,True
2059833307685158922,2026_06_02-14:01:38,True
2059821238961197467,2026_06_02-14:01:38,True
2059808981611143430,2026_06_02-14:01:38,True
2059797642318635302,2026_06_02-14:01:38,True
2059787257481978068,2026_06_02-14:01:38,True
2059786328783368491,2026_06_02-14:01:38,True
2059778629878595627,2026_06_02-14:01:38,True
2059775235327467537,2026_06_02-14:01:38,True
2059770952204845370,2026_06_02-14:01:38,True
2059756710315655255,2026_06_02-14:01:38,True
2059753669495497077,2026_06_02-14:01:38,True
2059725530363023380,2026_06_02-14:01:38,True
2059724641107865793,2026_06_02-14:01:38,True
2059717610330009666,2026_06_02-14:01:38,True
2059715834478473285,2026_06_02-14:01:38,True
2059701936690000148,2026_06_02-14:01:38,True
2061771917560852543,2026_06_02-14:01:38,True
2061757231628992989,2026_06_02-14:01:38,True
2061749706066211073,2026_06_02-14:01:38,True
2061714308678275269,2026_06_02-14:01:38,True
2061679130135904395,2026_06_02-14:01:38,True
2061649987834986599,2026_06_02-14:01:38,True
2061606995099074698,2026_06_02-14:01:38,True
2061597399953375257,2026_06_02-14:01:38,True
2061595232819359938,2026_06_02-14:01:38,True
2059605761488003217,2026_06_02-14:01:38,True
2059602896631603419,2026_06_02-14:01:38,True
2059595790335480167,2026_06_02-14:01:38,True
2059581033901683037,2026_06_02-14:01:38,True
2059508542248280177,2026_06_02-14:01:38,True
2059500334813515902,2026_06_02-14:01:38,True
2059499847951188152,2026_06_02-14:01:38,True
2059499684482392456,2026_06_02-14:01:38,True
2059471919544479925,2026_06_02-14:01:38,True
2059448070711202144,2026_06_02-14:01:38,True
2059447774173708350,2026_06_02-14:01:38,False
2059414365267185851,2026_06_02-14:01:38,True
2059412230014468252,2026_06_02-14:01:38,True
2059406630861803999,2026_06_02-14:01:38,True
2059398310423888315,2026_06_02-14:01:38,True
2059384203444392213,2026_06_02-14:01:38,True
2059362503147298905,2026_06_02-14:01:38,True
2059274352772653402,2026_06_02-14:01:38,True
2059272865409573056,2026_06_02-14:01:38,True
2061799997314580794,2026_06_02-14:01:38,True
2061799183078609351,2026_06_02-14:01:38,True
2061796191747125702,2026_06_02-14:01:38,True
2061776009578307932,2026_06_02-14:01:38,True
2061732322245038580,2026_06_02-14:01:38,True
2061727453442195735,2026_06_02-14:01:38,True
2061726436600205474,2026_06_02-14:01:38,True
2061721440584380803,2026_06_02-14:01:38,True
2061680543746470155,2026_06_02-14:01:38,True
2061670014303027687,2026_06_02-14:01:38,True
2061652242667540672,2026_06_02-14:01:38,True
2061644220717228390,2026_06_02-14:01:38,True
2061644155319632057,2026_06_02-14:01:38,True
2061642824802775067,2026_06_02-14:01:38,True
2061629237933859241,2026_06_02-14:01:38,True
2061629030852350421,2026_06_02-14:01:38,True
2061625046221947169,2026_06_02-14:01:38,True
2061624053346255131,2026_06_02-14:01:38,True
2061616370320593202,2026_06_02-14:01:38,True
2061611158394577393,2026_06_02-14:01:38,True
2061606782963728855,2026_06_02-14:01:38,True
2060425806803870153,2026_06_02-14:01:38,True
2060418944947904948,2026_06_02-14:01:38,True
2060416804615258387,2026_06_02-14:01:38,True
2060416284223816160,2026_06_02-14:01:38,True
2060414391615393938,2026_06_02-14:01:38,True
2060394735093924076,2026_06_02-14:01:38,True
2060394551295029281,2026_06_02-14:01:38,True
2060386696064041458,2026_06_02-14:01:38,True
2060385949906071952,2026_06_02-14:01:38,True
2060383120768246167,2026_06_02-14:01:38,True
2060377428841664760,2026_06_02-14:01:38,True
2060376366227583387,2026_06_02-14:01:38,True
2060372655111348336,2026_06_02-14:01:38,True
2060372048699150844,2026_06_02-14:01:38,True
2060366818561171753,2026_06_02-14:01:38,True
2060366696137838754,2026_06_02-14:01:38,True
2060362498096660847,2026_06_02-14:01:38,True
2060360514492883231,2026_06_02-14:01:38,True
2060345683794632889,2026_06_02-14:01:38,True
2060345418026811519,2026_06_02-14:01:38,True
2060285801414414841,2026_06_02-14:01:38,True
2060263715518259359,2026_06_02-14:01:38,True
2060255466702123449,2026_06_02-14:01:38,True
2060249532940579284,2026_06_02-14:01:38,True
2060200257582174447,2026_06_02-14:01:38,True
2060191253283704940,2026_06_02-14:01:38,True
2060163490782879774,2026_06_02-14:01:38,True
2060161524811903215,2026_06_02-14:01:38,True
2060160956097761566,2026_06_02-14:01:38,True
2060142764394725621,2026_06_02-14:01:38,True
2060136641981829540,2026_06_02-14:01:38,True
2060134021401584018,2026_06_02-14:01:38,True
2060126806737555634,2026_06_02-14:01:38,True
2060119354285449640,2026_06_02-14:01:38,True
2060114072356487218,2026_06_02-14:01:38,True
2060113717275374076,2026_06_02-14:01:38,True
2060109704219566281,2026_06_02-14:01:38,True
2060102987217797436,2026_06_02-14:01:38,True
2060093087720890699,2026_06_02-14:01:38,True
2060089242911674462,2026_06_02-14:01:38,True
2060085811807146412,2026_06_02-14:01:38,True
2060071829784420358,2026_06_02-14:01:38,True
2060071325096665221,2026_06_02-14:01:38,True
2060060431402623014,2026_06_02-14:01:38,True
2060057335884869654,2026_06_02-14:01:38,True
2060056006026031437,2026_06_02-14:01:38,True
2060050973079269417,2026_06_02-14:01:38,True
2060048078313591012,2026_06_02-14:01:38,True
2060037363624230954,2026_06_02-14:01:38,True
2060036837654016373,2026_06_02-14:01:38,True
2060033795169112227,2026_06_02-14:01:38,True
2060033795169112227,2026_06_02-14:01:38,True
2060027982052294982,2026_06_02-14:01:38,True
2061803959527133482,2026_06_02-14:01:38,True
2061798938848682149,2026_06_02-14:01:38,True
2061797768880922854,2026_06_02-14:01:38,True
2061795315758280848,2026_06_02-14:01:38,True
2061787473806536734,2026_06_02-14:01:38,True
2061779872729481633,2026_06_02-14:01:38,True
2061772358134723035,2026_06_02-14:01:38,True
2061770462452195341,2026_06_02-14:01:38,False
2061768683198763335,2026_06_02-14:01:38,True
2061767760149959016,2026_06_02-14:01:38,True
2061767093683658897,2026_06_02-14:01:38,True
2061746810243141802,2026_06_02-14:01:38,True
2061740363375608059,2026_06_02-14:01:38,True
2061693331701383397,2026_06_02-14:01:38,True
2061680960849211646,2026_06_02-14:01:38,True
2061679982657839192,2026_06_02-14:01:38,True
2061676248821031053,2026_06_02-14:01:38,True
2061664443612741811,2026_06_02-14:01:38,True
2061662676418220309,2026_06_02-14:01:38,True
2061654755559035207,2026_06_02-14:01:38,True
2061647285822370160,2026_06_02-14:01:38,True
2061636218568249622,2026_06_02-14:01:38,False
2061636202772795652,2026_06_02-14:01:38,True
2061631998146326907,2026_06_02-14:01:38,True
2061629845264650608,2026_06_02-14:01:38,True
2061627584400527393,2026_06_02-14:01:38,False
2061622819260150098,2026_06_02-14:01:38,True
2061622787408568644,2026_06_02-14:01:38,True
2061622700666188140,2026_06_02-14:01:38,False
2061618823766118741,2026_06_02-14:01:38,True
2061611681600659526,2026_06_02-14:01:38,True
2061608066441691404,2026_06_02-14:01:38,True
2061607643601666481,2026_06_02-14:01:38,True
2061606733479645615,2026_06_02-14:01:38,True
2061600420124917876,2026_06_02-14:01:38,True
2061598200012632408,2026_06_02-14:01:38,True
2060852681502069017,2026_06_02-14:01:38,True
2060838954748838037,2026_06_02-14:01:38,True
2060838693024473285,2026_06_02-14:01:38,True
2060834853013377482,2026_06_02-14:01:38,True
2060824625202823595,2026_06_02-14:01:38,True
2060799249131126921,2026_06_02-14:01:38,True
2060793642755743899,2026_06_02-14:01:38,False
2060789840510083482,2026_06_02-14:01:38,False
2060782797933924680,2026_06_02-14:01:38,True
2060782071899906427,2026_06_02-14:01:38,True
2060781499914350789,2026_06_02-14:01:38,True
2060777685056405989,2026_06_02-14:01:38,True
2060774031712809185,2026_06_02-14:01:38,True
2060772767054569660,2026_06_02-14:01:38,True
2060771127572811999,2026_06_02-14:01:38,True
2060753098528670137,2026_06_02-14:01:38,True
2060747854801756448,2026_06_02-14:01:38,True
2060745619161936187,2026_06_02-14:01:38,True
2060744615284875684,2026_06_02-14:01:38,False
2060734552251723950,2026_06_02-14:01:38,False
2060733361740530166,2026_06_02-14:01:38,True
2060723180403044828,2026_06_02-14:01:38,True
2060722900374610224,2026_06_02-14:01:38,True
2060720358706086127,2026_06_02-14:01:38,True
2060717062675403151,2026_06_02-14:01:38,True
2060708259208499522,2026_06_02-14:01:38,True
2060704429297254485,2026_06_02-14:01:38,True
2060697932165255197,2026_06_02-14:01:38,True
2060679389612794300,2026_06_02-14:01:38,False
2060658796339630542,2026_06_02-14:01:38,True
2060644279886991782,2026_06_02-14:01:38,True
2060643991184359856,2026_06_02-14:01:38,True
2060614199236329811,2026_06_02-14:01:38,True
2060576001487143207,2026_06_02-14:01:38,True
2060527531686834431,2026_06_02-14:01:38,False
2060504024688796153,2026_06_02-14:01:38,True
2060502842427707397,2026_06_02-14:01:38,True
2060502842427707397,2026_06_02-14:01:38,True
2060502654846169200,2026_06_02-14:01:38,True
2061649108918481299,2026_06_02-14:01:38,True
2061599847279444479,2026_06_02-14:01:38,True
2061800460026073332,2026_06_02-14:01:38,True
2061800148292841979,2026_06_02-14:01:38,True
2061798623772602457,2026_06_02-14:01:38,True
2061798558081122597,2026_06_02-14:01:38,True
2061796727250637059,2026_06_02-14:01:38,False
2061793033994080764,2026_06_02-14:01:38,False
2061792005340950627,2026_06_02-14:01:38,True
2061791917738803255,2026_06_02-14:01:38,True
2061788312969326641,2026_06_02-14:01:38,True
2061787740463603993,2026_06_02-14:01:38,True
2061787534498075101,2026_06_02-14:01:38,False
2061783811562623137,2026_06_02-14:01:38,False
2061782762961383878,2026_06_02-14:01:38,False
2061779569913307305,2026_06_02-14:01:38,False
2061773371818324070,2026_06_02-14:01:38,False
2061773023955308745,2026_06_02-14:01:38,False
2061771481835536535,2026_06_02-14:01:38,True
2061762499364651355,2026_06_02-14:01:38,True
2061762391151656997,2026_06_02-14:01:38,True
2061753445682671874,2026_06_02-14:01:38,False
2061752288935342245,2026_06_02-14:01:38,True
2061750272909594752,2026_06_02-14:01:38,False
2061749879345397853,2026_06_02-14:01:38,False
2061742951919685969,2026_06_02-14:01:38,True
2061742583098003610,2026_06_02-14:01:38,True
2061740844302897229,2026_06_02-14:01:38,True
2061739435880755521,2026_06_02-14:01:38,True
2061737991308243139,2026_06_02-14:01:38,True
2061737012940427573,2026_06_02-14:01:38,False
2061732052852981918,2026_06_02-14:01:38,True
2061731861777273339,2026_06_02-14:01:38,False
2061729429559078991,2026_06_02-14:01:38,True
2061728073565786567,2026_06_02-14:01:38,True
2061726150334742574,2026_06_02-14:01:38,True
2061725530886394355,2026_06_02-14:01:38,True
2061723557571317858,2026_06_02-14:01:38,False
2061715838973939777,2026_06_02-14:01:38,False
2061715693196734973,2026_06_02-14:01:38,False
2061706671143968922,2026_06_02-14:01:38,False
2061705051899322581,2026_06_02-14:01:38,False
2061692830704099787,2026_06_02-14:01:38,True
2061682057986654453,2026_06_02-14:01:38,False
2061681671192117471,2026_06_02-14:01:38,False
2061667351385284834,2026_06_02-14:01:38,True
2061666164908998688,2026_06_02-14:01:38,True
2061661997050036376,2026_06_02-14:01:38,False
2061659816691482911,2026_06_02-14:01:38,False
2061659154888925265,2026_06_02-14:01:38,False
2061643980215877681,2026_06_02-14:01:38,False
2061641459451797939,2026_06_02-14:01:38,False
2061634671364976903,2026_06_02-14:01:38,True
2061613859333427266,2026_06_02-14:01:38,True
2061610267675422940,2026_06_02-14:01:38,False
2061606241277743251,2026_06_02-14:01:38,False
2061605056080966046,2026_06_02-14:01:38,False
2061604412678713518,2026_06_02-14:01:38,False
2061601840043802922,2026_06_02-14:01:38,True
2061598783956295775,2026_06_02-14:01:38,False
2061597467242639786,2026_06_02-14:01:38,False
2061596154177970677,2026_06_02-14:01:38,True
2061595427355726231,2026_06_02-14:01:38,True
2061444110469435405,2026_06_02-14:01:38,True
2061443984325579011,2026_06_02-14:01:38,True
2061443144000913883,2026_06_02-14:01:38,True
2061443081400906176,2026_06_02-14:01:38,False
2061442530818867700,2026_06_02-14:01:38,True
2061442486774432007,2026_06_02-14:01:38,True
2061442246784729218,2026_06_02-14:01:38,True
2061441809738240029,2026_06_02-14:01:38,True
2061441635716608494,2026_06_02-14:01:38,True
2061441089450508546,2026_06_02-14:01:38,True
2061440792867086786,2026_06_02-14:01:38,True
2061794270764208619,2026_06_02-14:01:38,True
2061790990797561874,2026_06_02-14:01:38,True
2061779969135489148,2026_06_02-14:01:38,True
2061778806294106266,2026_06_02-14:01:38,True
2061766121330753609,2026_06_02-14:01:38,True
2061734702889742642,2026_06_02-14:01:38,True
2061714502601634048,2026_06_02-14:01:38,True
2061712427973022005,2026_06_02-14:01:38,True
2061689815423230088,2026_06_02-14:01:38,True
2061687475039355181,2026_06_02-14:01:38,True
2061645600089604429,2026_06_02-14:01:38,True
2061632671692857689,2026_06_02-14:01:38,True
2061618582048702523,2026_06_02-14:01:38,True
2061802995885506573,2026_06_02-14:01:38,True
2061796055478337866,2026_06_02-14:01:38,False
2061788900050239925,2026_06_02-14:01:38,True
2061786348625748241,2026_06_02-14:01:38,True
2061767685147418981,2026_06_02-14:01:38,False
2061740670641926244,2026_06_02-14:01:38,True
2061698870225305626,2026_06_02-14:01:38,False
2061697038807417284,2026_06_02-14:01:38,False
2061674245176914041,2026_06_02-14:01:38,True
2061669150398030073,2026_06_02-14:01:38,False
2061666111410565331,2026_06_02-14:01:38,False
2061656608740925833,2026_06_02-14:01:38,True
2061628799138357510,2026_06_02-14:01:38,True
2061627006719013062,2026_06_02-14:01:38,False
2061624785415860716,2026_06_02-14:01:38,False
2061622928454676819,2026_06_02-14:01:38,False
2061621858336657792,2026_06_02-14:01:38,False
2061619067010638123,2026_06_02-14:01:38,False
2061603133956968676,2026_06_02-14:01:38,True
2061596464669700311,2026_06_02-14:01:38,False
2061505261718876497,2026_06_02-14:01:38,True
2060587326460272988,2026_06_02-14:01:38,True
2060585318991151174,2026_06_02-14:01:38,False
2060582776248598633,2026_06_02-14:01:38,False
2060580393112514806,2026_06_02-14:01:38,True
2060579126784741647,2026_06_02-14:01:38,False
2060575906163298632,2026_06_02-14:01:38,False
2060572577807167552,2026_06_02-14:01:38,False
2060571707186823192,2026_06_02-14:01:38,False
2060565219999387961,2026_06_02-14:01:38,False
2060560233949180137,2026_06_02-14:01:38,False
2060555812322398643,2026_06_02-14:01:38,True
2060555792915595543,2026_06_02-14:01:38,True
2060548233030451431,2026_06_02-14:01:38,True
2060548053510058026,2026_06_02-14:01:38,False
2060544782779236468,2026_06_02-14:01:38,False
2060542322580885620,2026_06_02-14:01:38,True
2060535003260559834,2026_06_02-14:01:38,True
2060532183765233888,2026_06_02-14:01:38,True
2060529266685599961,2026_06_02-14:01:38,True
2060529127342457278,2026_06_02-14:01:38,False
2060525416432234841,2026_06_02-14:01:38,False
2060524611742081035,2026_06_02-14:01:38,False
2060524507719213525,2026_06_02-14:01:38,False
2060515372738978093,2026_06_02-14:01:38,True
2060486677076824434,2026_06_02-14:01:38,False
2060479483443077577,2026_06_02-14:01:38,False
2060464358711296365,2026_06_02-14:01:38,False
2060460302165029041,2026_06_02-14:01:38,False
2060452030834249745,2026_06_02-14:01:38,False
2060451638595215490,2026_06_02-14:01:38,True
