uri,is_political
at://did:plc:xqa6a3lnl53nqm3lktqyvnd4/app.bsky.feed.post/3mmz7534ec22d,True
at://did:plc:af57fopoyllusqml6w2627cf/app.bsky.feed.post/3mmz73sacuk2n,True
at://did:plc:2b2gav45qwiqptgmhnksznmv/app.bsky.feed.post/3mmz6xwugtk27,True
at://did:plc:dekxpx2uisvl4uqg5gjnyu2q/app.bsky.feed.post/3mmz6wlmgqs2v,True
at://did:plc:n4vacwgyusl2dej3pzavnxyl/app.bsky.feed.post/3mmz6wg7il22w,True
at://did:plc:vedguuv4ujh7juihk5iyq7fi/app.bsky.feed.post/3mmz6tcyc4s24,True
at://did:plc:4xqt7t2zph634drigtdxdmro/app.bsky.feed.post/3mmz6rpqaok2e,True
at://did:plc:i4ip2h75ifija6zu7ib5tha5/app.bsky.feed.post/3mmz6otravk2u,True
at://did:plc:k5nskatzhyxersjilvtnz4lh/app.bsky.feed.post/3mmz6oryqlb2e,True
at://did:plc:wr2ufm6vcab5eine6zh4nuvf/app.bsky.feed.post/3mmz6n3gcks2m,True
at://did:plc:ih26i5cgh7y3u6qblbz22qyk/app.bsky.feed.post/3mmz6l5uzxk2a,True
at://did:plc:utq7vjhzfflg4zshkt3eulyi/app.bsky.feed.post/3mmz6hrnqrc2o,True
at://did:plc:4ypafy7fbadzvmru3lejvgb5/app.bsky.feed.post/3mmz6fpdjqi2j,True
at://did:plc:guehcpzih5gpbot5lro2xwy3/app.bsky.feed.post/3mmz6fojnj62z,True
at://did:plc:shrdhrkbxq7gfggggayk2jo6/app.bsky.feed.post/3mmz6fmmel22f,True
at://did:plc:zqcw3hix2kccyacauvgwmss2/app.bsky.feed.post/3mmz6ef3f3c2d,True
at://did:plc:kwbvbdsuwcbvrbaqrostxetw/app.bsky.feed.post/3mmz6di2v622b,True
at://did:plc:626hondgaubhlerdelzg5apb/app.bsky.feed.post/3mmz6dfyg7k2g,True
at://did:plc:nmbphsz3e7f2jd7pxzz5cbpy/app.bsky.feed.post/3mmz6cdokes2r,True
at://did:plc:t425k3xuqtmsrdq4lrc4ssz2/app.bsky.feed.post/3mmz6bjtwa227,True
at://did:plc:sjej2liliky32bsb6kd3rhs7/app.bsky.feed.post/3mmz64bv2522r,True
at://did:plc:ejyvsim3nnddpbzim5twruxo/app.bsky.feed.post/3mmz5zqovj22a,True
at://did:plc:xgufx6jv37jwlgxyzl243vk4/app.bsky.feed.post/3mmz5uviwes2l,True
at://did:plc:auswpa5iso72tkwv43vri23p/app.bsky.feed.post/3mmz5umwxrk2u,True
at://did:plc:vmh2bwf3zaml2gnbxbrnnlol/app.bsky.feed.post/3mmz5qoalk22m,True
at://did:plc:d2tkhtm77uljwzywh4dbt4ot/app.bsky.feed.post/3mmz5kvswys2h,True
at://did:plc:owgmdcnic5s74uwbvcxse6oz/app.bsky.feed.post/3mmz5jqpixc2b,True
at://did:plc:lu4aeoqgsetreezgnqibhqqh/app.bsky.feed.post/3mmz5j3otks2s,True
at://did:plc:2vqfwafcmxbpl6ngkxhvhhps/app.bsky.feed.post/3mmz5eqv6qs2j,True
at://did:plc:d4p5ax5yfkyjr74fwg4wyvdr/app.bsky.feed.post/3mmz5coafq22q,True
at://did:plc:a67zdrt4nl2tv2qojpngogbq/app.bsky.feed.post/3mmz5awf4gz2t,True
at://did:plc:xosxaspqge3nmgjrpkljnlr4/app.bsky.feed.post/3mmz574czf227,True
at://did:plc:n4jynmo5upmpzulw7bb25znu/app.bsky.feed.post/3mmz56iwosc2k,True
at://did:plc:ztfkk2t3m3cz4yslspwflx6v/app.bsky.feed.post/3mmz556kxyc2t,True
at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mmz53j7ehj2h,True
at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mmz53g2ntb2b,True
at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mmz532kx6j2a,True
at://did:plc:peapyw3b5nnwl723pcrej4u7/app.bsky.feed.post/3mmz4xdja222r,True
at://did:plc:k4jssy3jlqrtbk43agng4zgu/app.bsky.feed.post/3mmz4v3am522d,True
at://did:plc:hicimafj2skixnplaqbmyhqc/app.bsky.feed.post/3mmz4si5q5k2r,True
at://did:plc:ddo2sqibuwq4kqufq37ktwxj/app.bsky.feed.post/3mmz4qejt5z2u,True
at://did:plc:gqnbhy35xp26ylqbcdddpmir/app.bsky.feed.post/3mmz7vbkgns2v,True
at://did:plc:et56hvr6ngmjoxgozb3oe6wd/app.bsky.feed.post/3mmz7ucoz3i2d,True
at://did:plc:qoisiv6vwq3vtkzndjuybysh/app.bsky.feed.post/3mmz7u7yz2c2g,False
at://did:plc:hkhzyevkinhsftuys2nnssey/app.bsky.feed.post/3mmz7u7svqc2n,False
at://did:plc:yro23gokcibk3em5kg37bpgh/app.bsky.feed.post/3mmz7t3zt5s2c,True
at://did:plc:lwgvv5oqh5stzb6dxa5d7z3n/app.bsky.feed.post/3mmz7ssu3qk22,True
at://did:plc:tzlsc5d7sqnbkzgwf7uu4ana/app.bsky.feed.post/3mmz7slufk22k,True
at://did:plc:lvlkfxpqjkou5frvip3i4sku/app.bsky.feed.post/3mmz7rxngg22c,True
at://did:plc:3c5bln4fufrjf5syuqw2m6sj/app.bsky.feed.post/3mmz7rhmq622d,False
at://did:plc:kkibbnrgbchvn5kww44nwn46/app.bsky.feed.post/3mmz7r5lfws2t,False
at://did:plc:kwqxvdiv6ossinc2q2rhbz42/app.bsky.feed.post/3mmz7qxxj422h,False
at://did:plc:bmenexlnrrhcqdvhvzrywe6j/app.bsky.feed.post/3mmz7qmogg22v,True
at://did:plc:6qohzojcvoc7avnph3mghl3y/app.bsky.feed.post/3mmz7qfditk24,True
at://did:plc:v7qxgsaicycbiy7kyjjkqkx7/app.bsky.feed.post/3mmz7qegl2k2f,True
at://did:plc:est2zybv3awibvogs6zrsp4l/app.bsky.feed.post/3mmz7ppymcc27,False
at://did:plc:kqwuep5cwg4eptcrfytzfowp/app.bsky.feed.post/3mmz7plzvmc2c,False
at://did:plc:laxjb5ygyvyggoxkvvxdoa2x/app.bsky.feed.post/3mmz7pbcfgc2n,False
at://did:plc:3rrajqllwpwylfh4lyz33son/app.bsky.feed.post/3mmz7owcufk2k,True
at://did:plc:66pn2rqf7or27ej3dthywwbr/app.bsky.feed.post/3mmz7ooqhks2v,True
at://did:plc:dv4f27itlshha46gnhgasno3/app.bsky.feed.post/3mmz7ojgttc2n,False
at://did:plc:xuqn26xhz46dgrm6nv6oqx5d/app.bsky.feed.post/3mmz7nnmlkc2w,False
at://did:plc:hur5kz4omzpee5kh5i6qifdp/app.bsky.feed.post/3mmz7nkhpz227,False
at://did:plc:gkpmtifololeldh2jvd25hvg/app.bsky.feed.post/3mmz7noenlc2f,False
at://did:plc:hi4pl2gnflphzwbj6fsdouur/app.bsky.feed.post/3mmz7n3evss2f,True
at://did:plc:iipowqhztticiguaxkwgtiwt/app.bsky.feed.post/3mmz7mvclvc2i,True
at://did:plc:rp6sg5utnweiigcbf4pfh5zm/app.bsky.feed.post/3mmz7mfrguc2f,True
at://did:plc:fwccmwjymrzl7ss6dk3afr3r/app.bsky.feed.post/3mmz7mfaxjc2p,False
at://did:plc:hrgpfvsjuyphsuso5cijqpcr/app.bsky.feed.post/3mmz7l654wc2i,True
at://did:plc:onmk3532vilcalz57rqaxk42/app.bsky.feed.post/3mmz7kqrdhs25,False
at://did:plc:mjqx3keoa7dnijwhju26fsx3/app.bsky.feed.post/3mmz7k542qs2f,True
at://did:plc:ulgx2y3v4hazkg6qmkxqtn5a/app.bsky.feed.post/3mmz7jfwifbg2,False
at://did:plc:hezcbgyxha4zkvo3oouvpity/app.bsky.feed.post/3mmz7iwgvv22s,True
at://did:plc:b57mtrmgnq4xgkqjfcsruspy/app.bsky.feed.post/3mmz7imvek22e,False
at://did:plc:a2cwfjof7nkitpogcejh7n72/app.bsky.feed.post/3mmz7ib2ijc2c,True
at://did:plc:vwei6o5hytxl6fgrrwoi2sns/app.bsky.feed.post/3mmz7hdhpnc2x,True
at://did:plc:o5pzm2afnlvvhnkqxpic3xq7/app.bsky.feed.post/3mmz7h27eak2f,False
at://did:plc:fa5h25yzrpcsrvbtd5ovmfud/app.bsky.feed.post/3mmz7gkfloc2b,False
at://did:plc:osdmcnk7g4jv23sdxssjw6mt/app.bsky.feed.post/3mmz7fv26js2j,False
at://did:plc:v6axxofxzohig75jbl23shqd/app.bsky.feed.post/3mmz7fdag4c2v,True
at://did:plc:ry7nyykhn72qkx4alwfmg34e/app.bsky.feed.post/3mmz7eri6jc2j,True
at://did:plc:43mecgsfldhj5spnni6r4zvn/app.bsky.feed.post/3mmz7eibitc2f,True
at://did:plc:ufmdhiuk4jnyx5l4vgdu5duy/app.bsky.feed.post/3mmz7ufmkbn2r,True
at://did:plc:5i7qv6sq3azq3i3yzqicf6iz/app.bsky.feed.post/3mmz7tewva22v,True
at://did:plc:suhnlzpdrmy3yluekqhnebhh/app.bsky.feed.post/3mmz7rf2vys26,True
at://did:plc:xvnjp2f2fhluoswjrav4oahw/app.bsky.feed.post/3mmz7jx4b2k2h,False
at://did:plc:wyvx765w5prdqxip4gcyjs52/app.bsky.feed.post/3mmz7isviy223,False
at://did:plc:orupuw2khzpb36m62zoqzhed/app.bsky.feed.post/3mmz7i7ek3x25,True
at://did:plc:z37gi5ms4spcaarqz6wqj4i3/app.bsky.feed.post/3mmz7gidmds2p,True
at://did:plc:a2hauqb7zpg6owr62kl4fxpx/app.bsky.feed.post/3mmz7fo3vas2z,True
at://did:plc:hivv3efpoueyphbnffrazexx/app.bsky.feed.post/3mmz7duak3k2y,True
at://did:plc:d3qdv2vr7xlipigy7sq5vu6b/app.bsky.feed.post/3mmz7bncy4c2o,True
at://did:plc:6sp2ztvrdq6casp3aiiqrf55/app.bsky.feed.post/3mmz77hzk422i,False
at://did:plc:gdllqkew3ihpfpzpvs2mr2le/app.bsky.feed.post/3mmz74oyxsk2o,True
at://did:plc:glrcxolr27mn5djqonorpnyl/app.bsky.feed.post/3mmz6xpoz222l,True
at://did:plc:yb6muf2vohkkkodqteueikra/app.bsky.feed.post/3mmz6x26js22z,True
at://did:plc:pqmmd2aceenk2hx4l2lpevvd/app.bsky.feed.post/3mmz6sqykcc23,True
at://did:plc:7x6ffpekue5y3pzgxfsjv63p/app.bsky.feed.post/3mmz6pq6ud22q,True
at://did:plc:ykvfxsnswr6rcwdbwocwqajt/app.bsky.feed.post/3mmz6n5lu5k25,True
at://did:plc:psnjo4sajhs3aojsmbmizuch/app.bsky.feed.post/3mmz6mlw7ks2e,True
at://did:plc:jmuhjrotgvcquoaqtpcuxjii/app.bsky.feed.post/3mmz6ldpazs2u,True
at://did:plc:e2urver2l7mhzyken3sehm5f/app.bsky.feed.post/3mmz6kqvox22v,True
at://did:plc:wdvyw3eufw7wtflf7ukvevjg/app.bsky.feed.post/3mmz6hm2t6k2k,True
at://did:plc:xuhwb4qwqmuhvhw7keljcdu2/app.bsky.feed.post/3mmz6ev6cmo2f,True
at://did:plc:iykyukig3nuqkojuy3vei4t3/app.bsky.feed.post/3mmz6aa7tbk2n,True
at://did:plc:bg3ubi66jmvsic6yeopvqs7u/app.bsky.feed.post/3mmz65jswpk2p,True
at://did:plc:rfm3g2gimevzm3bz4liagyim/app.bsky.feed.post/3mmz5zy75yc23,True
at://did:plc:z2v2k45yp6cxfxzot6igv2ph/app.bsky.feed.post/3mmz5xlxpic2e,True
at://did:plc:x6jk7eapwamjtwiiphhro4qr/app.bsky.feed.post/3mmz5xdlodk2f,True
at://did:plc:xtlx3k3rmalrfctd6ccfw5y6/app.bsky.feed.post/3mmz5wwzqz22q,True
at://did:plc:grbylum4d3bjx7nzhwaaxt5x/app.bsky.feed.post/3mmz5w3osxl2x,True
at://did:plc:vy3i7app5xdokj67bobtzqfu/app.bsky.feed.post/3mmz5vguric2m,True
at://did:plc:z62tzl5qbxy43mf2rhlnseix/app.bsky.feed.post/3mmz5vcvm5k2c,True
at://did:plc:vy3i7app5xdokj67bobtzqfu/app.bsky.feed.post/3mmz5rkt74k2a,True
at://did:plc:nsekenygmde6y4c3m4ekcnch/app.bsky.feed.post/3mmz5oc2kws27,True
at://did:plc:bjiwl4ma5yiuovtkvozdeheq/app.bsky.feed.post/3mmz5mnevjs2m,True
at://did:plc:sp7mv4tn7lgnrvx4gghsbxq6/app.bsky.feed.post/3mmz5guxcx22z,True
at://did:plc:f74ez54s7ixrnlsqxzwzoiid/app.bsky.feed.post/3mmz53lvai22w,True
at://did:plc:d3blkgynnwi3rp7vak25pfe3/app.bsky.feed.post/3mmz52f5ya22g,True
at://did:plc:try46aj5ztgtt4ifndpxujg4/app.bsky.feed.post/3mmz4t7pvfh2n,True
at://did:plc:wjldefaxmyo5ext6my6qjesk/app.bsky.feed.post/3mmz4g5xgzr2a,False
at://did:plc:yakgotxfehzl67dcfesyeifo/app.bsky.feed.post/3mmz47zvp5s2z,True
at://did:plc:xzxoiq24kpfu6ylfjicegvu2/app.bsky.feed.post/3mmz46rlss22n,True
at://did:plc:vy3i7app5xdokj67bobtzqfu/app.bsky.feed.post/3mmz45qy7bs2x,True
at://did:plc:xdfadahpwvdsbgv3cxoixmqi/app.bsky.feed.post/3mmz42q34vs2z,True
at://did:plc:7wjzwqkw7oady5b52tlcon6r/app.bsky.feed.post/3mmz3vgi6sc2o,True
at://did:plc:s3oxdiqmwvzgvxxlvjnhzlwy/app.bsky.feed.post/3mmz3uvyh4225,True
at://did:plc:s6krigacdtlutzdgqqlgsmiw/app.bsky.feed.post/3mmz3tgfwfk27,True
at://did:plc:skf244z64dfa5yvynksq65ij/app.bsky.feed.post/3mmz3rfv6522n,True
at://did:plc:nizy5o333q672yq6td4nyddy/app.bsky.feed.post/3mmz3ob4cyp2i,True
at://did:plc:oobayuj4zhhswbciunshqkpi/app.bsky.feed.post/3mmz3nvtmri2y,True
at://did:plc:cukyh664zwfwfsi2qo7otdkl/app.bsky.feed.post/3mmz3mfnjar2j,True
at://did:plc:cukyh664zwfwfsi2qo7otdkl/app.bsky.feed.post/3mmz3mfnfdp2j,True
at://did:plc:dgxdw2mswpjnp7hq7duohpxu/app.bsky.feed.post/3mmz3iwepuc2m,True
at://did:plc:ykvfxsnswr6rcwdbwocwqajt/app.bsky.feed.post/3mmz3gvsthk25,True
at://did:plc:7m3o6lhpvwbwvdpkqij4ldse/app.bsky.feed.post/3mmz3g2kigc2t,False
at://did:plc:bcokzhr7z7w6fzmmez75hs26/app.bsky.feed.post/3mmz3fqony22g,True
at://did:plc:bcokzhr7z7w6fzmmez75hs26/app.bsky.feed.post/3mmz3fqog622g,True
at://did:plc:zm4pmvyimkhkw6exaksjkghb/app.bsky.feed.post/3mmz7u7lw422i,True
at://did:plc:qjiqyb2kykuituiyxnjbb45c/app.bsky.feed.post/3mmz7t6nmsc2i,True
at://did:plc:uyzkn4uidlowdqhvm2kxul5h/app.bsky.feed.post/3mmz7qpqpwc2l,True
at://did:plc:ie7cw6zwn5s7uxyank4b7goq/app.bsky.feed.post/3mmz7c4bohs2k,True
at://did:plc:tclret44j6novfty6k3kg4gj/app.bsky.feed.post/3mmz7b3regk2d,True
at://did:plc:soyroz7x2i7jyxisevuhy7tp/app.bsky.feed.post/3mmz6mg5t6c2q,True
at://did:plc:dtg2oeh4jj3lmbcxyxl6nm34/app.bsky.feed.post/3mmz6hrvqqp2z,True
at://did:plc:toj3xe4fajjfbtc3niqwz46z/app.bsky.feed.post/3mmz6fhjfkq2a,True
at://did:plc:etgtmr4742hofoygcvtldtro/app.bsky.feed.post/3mmz6bdn5yq2g,False
at://did:plc:oobayuj4zhhswbciunshqkpi/app.bsky.feed.post/3mmz66elkmu2s,True
at://did:plc:vgdwohw5iqdlqxarugyujfcj/app.bsky.feed.post/3mmz5rld6tk2i,False
at://did:plc:hekfuxpraybecg2zcjaevtfx/app.bsky.feed.post/3mmz5pr2qq22j,True
at://did:plc:232x7jjwjgaetq7w5ssar5ra/app.bsky.feed.post/3mmz5oxkyac2h,True
at://did:plc:gzxre2fvstrhcnr4k7atip5k/app.bsky.feed.post/3mmz5fr4cts2m,False
at://did:plc:t4qjao6o2xfwavfc5ewwvosg/app.bsky.feed.post/3mmz57xlhe22w,True
at://did:plc:or5ksxsgdlbghycwoh67rf4e/app.bsky.feed.post/3mmz4qlzhy22w,True
at://did:plc:3ovdnvpc7quufjh5xdbgdcvo/app.bsky.feed.post/3mmz4nvsmrk2j,False
at://did:plc:yhdludkagnazd2w7tl7apcmh/app.bsky.feed.post/3mmz4lsytls2b,True
at://did:plc:a67zdrt4nl2tv2qojpngogbq/app.bsky.feed.post/3mmz4jaotts2u,True
at://did:plc:fw3wkjxovddcmdutgycc7zyu/app.bsky.feed.post/3mmz4ioaktk2v,True
at://did:plc:ug7oh357ogdzesja4a33qzat/app.bsky.feed.post/3mmz4ctfxfs27,True
at://did:plc:v3bkshlt2bwgh26djlhqeg5v/app.bsky.feed.post/3mmz4c4a2722k,True
at://did:plc:hekfuxpraybecg2zcjaevtfx/app.bsky.feed.post/3mmz45ssy5c2j,True
at://did:plc:rswl63o7qgvtwidh472ovycv/app.bsky.feed.post/3mmz43ef5tb2v,True
at://did:plc:fkwl6tbnev3vdx63bippmscy/app.bsky.feed.post/3mmz43ed7aj2g,True
at://did:plc:vfnmgxg2yscfliemmcxzyfyh/app.bsky.feed.post/3mmz3yf62vn2s,True
at://did:plc:qnsjrvpqjd6v6gbjzrgrq2ur/app.bsky.feed.post/3mmz3wt6t322e,True
at://did:plc:t425k3xuqtmsrdq4lrc4ssz2/app.bsky.feed.post/3mmz3vauayc2s,True
at://did:plc:4vwkjmijpwzoqulerctaqphs/app.bsky.feed.post/3mmz3ur4bzs27,True
at://did:plc:fihiyte3u5luqhhrqdqfmjyu/app.bsky.feed.post/3mmz3rxbgw22k,False
at://did:plc:raablndljezj7zgfu4asaq4e/app.bsky.feed.post/3mmz3rqtnxc2r,False
at://did:plc:mnspbna47fyslkzdwofxxak6/app.bsky.feed.post/3mmz3q6afpm2v,True
at://did:plc:h7qtoo7nxqxarrsijohjhbw4/app.bsky.feed.post/3mmz3nuv7cd2r,True
at://did:plc:wwbj4us2hychxijd4bjbwigb/app.bsky.feed.post/3mmz3mya7nm2b,True
at://did:plc:cukyh664zwfwfsi2qo7otdkl/app.bsky.feed.post/3mmz3mfnk7z2j,True
at://did:plc:cukyh664zwfwfsi2qo7otdkl/app.bsky.feed.post/3mmz3mfnjaq2j,True
at://did:plc:553eofo6hvuxcsxo7qfidxjs/app.bsky.feed.post/3mmz3mc7jrt25,False
at://did:plc:553eofo6hvuxcsxo7qfidxjs/app.bsky.feed.post/3mmz3mbs43d2v,False
at://did:plc:ba3xc6oqyhhuapgambb6bvtl/app.bsky.feed.post/3mmz3iiei4c2b,True
at://did:plc:ewzmk6cknma562phoo4cq7ym/app.bsky.feed.post/3mmz3hd4ikk2x,True
at://did:plc:4vwkjmijpwzoqulerctaqphs/app.bsky.feed.post/3mmz3gpa2ds27,True
at://did:plc:sy42rj4nkl372n6mqlmvm2j2/app.bsky.feed.post/3mmz3fp7sxc2j,False
at://did:plc:s76gd2h7pxtxcyc57e6hmddj/app.bsky.feed.post/3mmz3fbjwb22t,True
at://did:plc:3ovdnvpc7quufjh5xdbgdcvo/app.bsky.feed.post/3mmz3a45tlc2j,False
at://did:plc:etgtmr4742hofoygcvtldtro/app.bsky.feed.post/3mmz2v5p3mo2c,False
at://did:plc:ek4puso72kdsza42jtullfg4/app.bsky.feed.post/3mmz2v2yc622i,True
at://did:plc:b6tw6o27ogy4zf3qfdmrtcxg/app.bsky.feed.post/3mmz2pu7ew22o,True
at://did:plc:jhnxtnubqvp4bebtc53pgcrb/app.bsky.feed.post/3mmz2joqkrd2j,True
at://did:plc:77bsbb7mdntcafkctuddf735/app.bsky.feed.post/3mmz2b2zgy32h,True
at://did:plc:iabhfo7356tfpgydhywqrkvl/app.bsky.feed.post/3mmz25c3jz22e,True
at://did:plc:y2jwc6fghlwq6ntmmvgbwmt7/app.bsky.feed.post/3mmz24mjfzk2e,True
at://did:plc:xc36kjbtztk2slum3c45mqzy/app.bsky.feed.post/3mmz7fcjris25,False
at://did:plc:nx2svqt5sdm2xmkbxcgmpzis/app.bsky.feed.post/3mmz6fzid6s2y,True
at://did:plc:nx2svqt5sdm2xmkbxcgmpzis/app.bsky.feed.post/3mmz5jnghms2c,True
at://did:plc:p464uedvuxtzckhrm4pfwxa5/app.bsky.feed.post/3mmz54hlwjz22,False
at://did:plc:tn7v4pu6hujnjeay4rugipv6/app.bsky.feed.post/3mmz5dzwg3y2x,True
at://did:plc:jy6yfrbqycyqmkjsnxs2h6jz/app.bsky.feed.post/3mmz4jgdrcr25,True
at://did:plc:nx2svqt5sdm2xmkbxcgmpzis/app.bsky.feed.post/3mmz3xxakyk2h,True
at://did:plc:woutz4gf6d56sjr7xyd2skso/app.bsky.feed.post/3mmz3venoq223,True
at://did:plc:tn7v4pu6hujnjeay4rugipv6/app.bsky.feed.post/3mmz3xbvnjm2e,True
at://did:plc:6oc67aggollvpw7mmog32ii5/app.bsky.feed.post/3mmz3lndpjk2h,False
at://did:plc:bgt62gzl3y5ke7b45xi5vkvu/app.bsky.feed.post/3mmz32s5tlz2y,True
at://did:plc:t5hgkoxrsxpe3wfisqfeymg5/app.bsky.feed.post/3mmz2w7ef5c2z,True
at://did:plc:hpkpsueipzcpj35a4o3vhluz/app.bsky.feed.post/3mmz2uidap227,False
at://did:plc:4s4ivkb523dolwkskbauvcyx/app.bsky.feed.post/3mmz2ubp4mc2o,True
at://did:plc:2by4zrofrv4qr4elhvc3swnz/app.bsky.feed.post/3mmz2qkrr4s2m,False
at://did:plc:5ueiinzcjr2p4keghnccnpyw/app.bsky.feed.post/3mmz2owmutc2v,True
at://did:plc:jx6gmgxkebov6hodjmljr3yv/app.bsky.feed.post/3mmyzqezmes2p,True
at://did:plc:pcs2omjdy7gi5lw2wkdli4pg/app.bsky.feed.post/3mmyzhz2j2k2h,True
at://did:plc:l62hdugjx6tjjaqgnc2utili/app.bsky.feed.post/3mmyyoy3jnk23,True
at://did:plc:bgt62gzl3y5ke7b45xi5vkvu/app.bsky.feed.post/3mmyynn5ylq24,True
at://did:plc:yzgrugzor7u52dr2odync63c/app.bsky.feed.post/3mmyyfoui6r26,True
at://did:plc:kkergqgbhb56ptpwj2wenkje/app.bsky.feed.post/3mmyy5il5ed2z,True
at://did:plc:vqa2mjfckvns4a4uxwzbithd/app.bsky.feed.post/3mmyxnm5tzs2v,False
at://did:plc:katqkjdnpjfehf77ke25kayq/app.bsky.feed.post/3mmyxmlt7n22q,True
at://did:plc:am4taanintad4tue2uxd3a4y/app.bsky.feed.post/3mmywjtul422x,True
at://did:plc:4s4ivkb523dolwkskbauvcyx/app.bsky.feed.post/3mmyw6rk3322o,False
at://did:plc:4ilzxebn6rrhxyz3he4ise4v/app.bsky.feed.post/3mmyw4r6wik2r,False
at://did:plc:zlsjjmcm523yvkkwgt7jyhuo/app.bsky.feed.post/3mmyvqklnwl24,False
at://did:plc:2ys35qzvc265dtaltqdmgxcm/app.bsky.feed.post/3mmyvi52zsn2l,True
at://did:plc:3auglfwwpebyiozbojq5eqhy/app.bsky.feed.post/3mmyyxg46owc2,True
at://did:plc:j67hl6tnm3aa6jlnsfo7j4my/app.bsky.feed.post/3mmytnvrpv22b,True
at://did:plc:y3wyn2keqln5hdywt7btznbj/app.bsky.feed.post/3mmysylpncs22,True
at://did:plc:yow3ni6hanedjubexs6imfg4/app.bsky.feed.post/3mmysudnnfd2a,True
at://did:plc:afeun4u4roq6dc5phhnsmhuq/app.bsky.feed.post/3mmyspraosa2y,True
at://did:plc:qyipmepnqowrzrk4abnfpwow/app.bsky.feed.post/3mmysb3jzrk2k,True
at://did:plc:e5inb6tzkgx45bfk6ove56gi/app.bsky.feed.post/3mmyrnbc6y22l,True
at://did:plc:x5au4d4pvjaemhhd322od3ze/app.bsky.feed.post/3mmyrczzb6s2d,True
at://did:plc:zqrgbzgd5j2uu6jx65lwyqfg/app.bsky.feed.post/3mmyrbpttkc2s,True
at://did:plc:myuaydeblgb6f226544mgt24/app.bsky.feed.post/3mmyqzhzdfc24,True
at://did:plc:3auglfwwpebyiozbojq5eqhy/app.bsky.feed.post/3mmyteu5x2ko2,True
at://did:plc:p73j7l3mrl6gnjshikn7ecjn/app.bsky.feed.post/3mmyq25cvrc2w,True
at://did:plc:y3di62qottx2j7aandhtgaee/app.bsky.feed.post/3mmypwfi6tc2l,True
at://did:plc:tgbnhkys567ixbcwmqmz7pyl/app.bsky.feed.post/3mmyptd7qr22i,True
at://did:plc:lqwk3ei3uwemjrvygsc6pjt2/app.bsky.feed.post/3mmyog6shpc2v,True
at://did:plc:ptqslujurlrnncmzlhq5sscu/app.bsky.feed.post/3mmyocgimob2e,True
at://did:plc:ojkjhh3bpxj2hz2o3f6fe64n/app.bsky.feed.post/3mmyo2uyark2y,False
at://did:plc:ge7hdux7uzeavfrpw6li7ztq/app.bsky.feed.post/3mmymtx6buf24,True
at://did:plc:kkergqgbhb56ptpwj2wenkje/app.bsky.feed.post/3mmymq23oyv2s,True
at://did:plc:j2nkiuq5tmgqct5kvp7f6ekh/app.bsky.feed.post/3mmymnx6l7c27,False
at://did:plc:6rmrhohel6shjpoug4yfzspr/app.bsky.feed.post/3mmymkz2aoc2v,True
at://did:plc:r3nwpw3xykfeikyyw3r7k7kg/app.bsky.feed.post/3mmylxdctx22g,True
at://did:plc:ujepxgffmczcoj4udno5uyhy/app.bsky.feed.post/3mmylr4hg2s2v,True
at://did:plc:m53436tir5dteesyzatyc7r6/app.bsky.feed.post/3mmyl4i36mk2z,True
